,text,tag
5411,El miedo más grande es que el niño no se adapte y tenga problemas para aceptar a la familia. También nos preocupa que el niño pueda estar traumatizado por lo que ha vivido y que tenga dificultades para superarlo.,1
5412,"El miedo más grande es que el niño no se adapte y tenga que ser devuelto. Otras familias han vivido esta experiencia y nos han contado cómo fue para ellos, así que sabemos que no es fácil. También nos preocupa que el niño pueda tener problemas de salud que no podamos controlar o que nosotros no podamos manejar.",1
5413,¿Me gustaría saber si la familia que acoge a un niño está dispuesta a mantener regularmente el contacto con nosotros? ¿Tendremos la oportunidad de conocerlos y establecer una relación de amistad?,2
5414,"Por lo general, el miedo más común es no recibir el apoyo necesario una vez que se tiene al niño. Sin embargo, esto varía en función de la asociación con la que se trabaje. Algunas asociaciones ofrecen un gran apoyo y orientación, mientras que otras no ofrecen mucho. Si está preocupado por este tema, le recomendamos que hable con la asociación con la que desea trabajar y le pregunte acerca de su nivel de apoyo.",4
5415,"El miedo más grande que tengo antes de acoger un niño es el miedo de no poder darle todo lo que necesita. Me preocupa que no pueda proporcionarle un hogar estable y seguro, y que no pueda darle el amor y la atención que merece. También temo que el niño no se adapte a mi familia y que tengamos que separarnos.",7
5416,Me da miedo que el niño se sienta solo y rechazado. También me da miedo que el niño no se adapte a nuestra familia y que no tengamos los recursos para ayudarlo.,6
5417,La familia tiene dudas sobre el costo de acoger a un niño y si podrán hacer frente a los gastos. También se preguntan si recibirán ayuda económica para hacerlo y si tendrán que pagar impuestos.,5
5418,Tengo miedo de que el niño no se adapte a nuestra familia y que no tengamos la capacidad de ayudarle a integrarse. También temo que el niño sufra por el hecho de ser acogido y que esto afecte negativamente su desarrollo.,1
5419,Me gustaría saber si la familia que acoge está dispuesta a mantener contacto una vez que el niño sea acogido. Me preocupa que el niño se sienta solo o abandonado si la familia que lo acoge no está dispuesta a mantener una relación a largo plazo.,2
5420,Quiero asegurarme de que estoy lista para acoger a un niño y que pueda ofrecerle un hogar seguro y amoroso. Me gustaría saber si la familia que ya acoge un niño está dispuesta a compartir su experiencia conmigo y responder a cualquier pregunta que pueda tener.,2
5421,"El miedo más grande es que el niño no se adapte y tenga que ser devuelto. Otras familias han experimentado esto y nos preocupa que nos pueda pasar a nosotros también. Nos encantaría poder ofrecerle un hogar permanente a un niño, pero no queremos causarle ningún dolor innecesario si no funciona.",1
5422,"Algunos miedos comunes que la gente tiene sobre acoger a un niño son el temor de no estar a la altura, de no ser capaces de ofrecerle lo que necesita o de no ser buenos padres. También puede haber miedo de que el niño no se adapte a la familia o al entorno, o de que tenga problemas de comportamiento. Sin embargo, con un poco de información y preparación, la mayoría de las familias se sienten más seguras y capaces de afrontar el reto de acoger a un niño.",6
5423,El miedo más grande es el de no poder brindarle al niño el amor y la atención que necesita. También temo no saber cómo lidiar con las frustraciones y las rabietas. Tengo miedo de no ser capaz de satisfacer todas sus necesidades y de que me sienta culpable por ello.,6
5424,"Los gastos mensuales de un niño pequeño pueden variar mucho en función de la edad del niño y de sus necesidades específicas. Los gastos iniciales para la ropa, el equipo y los muebles pueden ser significativos, pero después de eso, los costos mensuales suelen ser más bajos.",5
5425,"Una de las principales inquietudes que tengo es si tendré el apoyo necesario de familiares y amigos. Es importante tener un buen sistema de apoyo, ya que cuidar de un niño puede ser estresante y agotador. También me preocupa cómo será mi vida social. ¿Podré salir con mis amigos o tendré que quedarme en casa con el niño?",3
5426,Mi miedo es que el niño no se adapte a la familia y tenga que volver a su hogar.,7
5427,"La principal duda o inquietud que tengo sobre el acogimiento familiar para una persona soltera es si podré hacer frente a todas las responsabilidades que conlleva solo. Me preocupa especialmente si podré proporcionar todo el cariño y atención necesarios a un niño, ya que no tendré a nadie más con quien compartir esa tarea. También me preocupa el impacto que pueda tener en mi vida personal, ya que tendré que reorganizar mi tiempo y prioridades para poder atender las necesidades del niño.",3
5428,¿ Cuál es el precio medio de acoger a un niño?¿De cuánto dinero se dispone para el cuidado del niño?¿Se recibirá algún tipo de ayuda económica por parte del gobierno?,5
5429,"¿Estás buscando una familia para acoger a un niño? Si es así, ¿por qué no contactas directamente a una familia que ya acoge un niño? De esta forma podrás hablar con ellos sobre su experiencia y resolver cualquier duda o inquietud que tengas sobre el acogimiento familiar.",2
5430,El miedo más grande es que no tengamos el apoyo suficiente una vez que hayamos acogido a un niño. Nos gustaría tener la certeza de que habrá un seguimiento por parte de la asociación y que seremos capaces de contar con el apoyo necesario para hacer frente a todo lo que conlleva el acogimiento.,4
5431,Mi miedo o impedimento antes de acoger un niño es que no pueda volver a verlo o no tener contacto con él después de que se vaya.,7
5432,"El miedo más grande de acoger a un niño es que el niño no se adapte a la familia y al hogar. Es importante hacer todo lo posible para que el niño se sienta seguro y acogido, pero a veces las cosas no salen como se espera. Otra preocupación es que el niño traiga consigo problemas del pasado que podrían afectar negativamente a la familia.",1
5433,"El principal miedo o impedimento antes de acoger un niño es la posibilidad de no volver a verlo una vez que se vaya. Esto es un riesgo inherente al proceso de acogida, ya que el niño puede ser adoptado por otra familia o, en el peor de los casos, ser devuelto a su país de origen. Otra preocupación es el posible rechazo del niño hacia la nueva familia, ya que puede sentirse apegado a su familia biológica o a aquellos con los que ha vivido anteriormente.",7
5434,"La principal preocupación de una familia que está considerando el acogimiento familiar es el temor de que no recibirán el apoyo necesario una vez que hayan acogido a un niño. Muchas familias se sienten solas y aisladas después de tomar la decisión de acoger, y temen que no tengan a nadie a quien acudir en busca de ayuda o orientación. La mayoría de las asociaciones de acogimiento familiar ofrecen un amplio programa de apoyo a las familias, que incluye asesoramiento y formación, así como una red de apoyo para que las familias se puedan comunicar y compartir sus experiencias.",4
5435,"Tengo miedo de que no me quiera, de que me rechace, de que no me acepte. Tengo miedo de que me haga daño, de que me lastime, de que me herida. Tengo miedo de que no me comprenda, de que no me acepte como soy.",6
5436,"La principal duda o inquietud que tengo sobre el acogimiento familiar es el nivel de compromiso y responsabilidad que implica. Aunque sé que será gratificante, también sé que será una experiencia exigente y a veces difícil. Me gustaría poder hablar con alguien que ya haya pasado por esto para poder tener una idea más clara de lo que implica.",2
5437,Mi miedo sobre el acogimiento familiar es que el niño no se adapte y tenga que volver a su hogar.,1
5438,"Las familias que acogen a un niño tienen dudas sobre el tema económico porque no están seguras de si podrán cubrir todos los gastos que conlleva la acogida. Según la Ley de Protección de Menores, las familias acogedoras no reciben ningún tipo de compensación económica, por lo que deben hacer frente a todos los gastos derivados de la acogida. Esto incluye los gastos de alimentación, ropa, calzado, material escolar, actividades extraescolares, etc. Aunque las familias acogedoras no reciben ningún tipo de compensación económica, la Ley de Protección de Menores establece una serie de ayudas y subvenciones a las que pueden acceder. Estas ayudas pueden cubrir parte de los gastos derivados de la acogida",5
5439,¿Seré capaz de brindarle el amor y la atención necesarios a un niño como si fuera mi propio hijo? ¿Me sentiré sola al no tener a nadie con quien compartir esta experiencia? ¿Podré hacer frente a todas las responsabilidades que conlleva el acogimiento familiar solo?,3
5440,"Mi miedo antes de acoger un niño es que no voy a ser capaz de hacerlo bien. Me encanta estar alrededor de los niños, pero no estoy segura de que pueda manejar todo lo que va con ser una madre. Otra cosa que me preocupa es el costo de todo. No estoy segura de que pueda permitirme el lujo de tener un niño.",7
5441,La principal duda o inquietud que tengo sobre el acogimiento familiar para una persona soltera es si estaré sola en el proceso o si tendré el apoyo de una familia. También me preocupa el hecho de que no tenga experiencia previa con niños y no se si seré capaz de cuidar de un niño de forma adecuada.,3
5442,"El miedo más grande es el de no saber cómo ser un buen padre o madre para el niño. No quiero hacer nada que pueda lastimarlo o dañarlo de alguna forma. También temo no estar a la altura de las expectativas del niño. Quiero que sepa que puede contar conmigo para todo, pero no sé si podré hacerlo realidad.",6
